Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,3/5/2021 21:00,2021,3,5,21,144.1,197,Unhealthy,152,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2021 22:00,2021,3,5,22,143,196,Unhealthy,144,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2021 23:00,2021,3,5,23,112.1,180,Unhealthy,80,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 0:00,2021,3,6,0,96.5,172,Unhealthy,81,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 1:00,2021,3,6,1,77.7,162,Unhealthy,59,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 2:00,2021,3,6,2,77.7,162,Unhealthy,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,3/6/2021 3:00,2021,3,6,3,61.9,154,Unhealthy,54,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 4:00,2021,3,6,4,57.9,152,Unhealthy,55,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 5:00,2021,3,6,5,58.5,153,Unhealthy,59,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 6:00,2021,3,6,6,73.7,160,Unhealthy,88,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 7:00,2021,3,6,7,70.3,159,Unhealthy,67,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 8:00,2021,3,6,8,72.6,160,Unhealthy,75,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 9:00,2021,3,6,9,86.3,167,Unhealthy,100,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 10:00,2021,3,6,10,77.2,162,Unhealthy,68,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 11:00,2021,3,6,11,67.8,157,Unhealthy,57,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 12:00,2021,3,6,12,65.1,156,Unhealthy,62,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 13:00,2021,3,6,13,76.1,162,Unhealthy,89,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 14:00,2021,3,6,14,83.9,166,Unhealthy,93,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 15:00,2021,3,6,15,83.8,166,Unhealthy,84,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 16:00,2021,3,6,16,84.1,166,Unhealthy,85,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 17:00,2021,3,6,17,89.7,169,Unhealthy,97,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 18:00,2021,3,6,18,85.9,167,Unhealthy,81,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 19:00,2021,3,6,19,84.2,166,Unhealthy,82,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 20:00,2021,3,6,20,105.9,177,Unhealthy,128,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 21:00,2021,3,6,21,87.9,168,Unhealthy,70,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 22:00,2021,3,6,22,74.9,161,Unhealthy,62,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2021 23:00,2021,3,6,23,81,164,Unhealthy,87,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 0:00,2021,3,7,0,69.5,158,Unhealthy,58,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 1:00,2021,3,7,1,61.7,154,Unhealthy,54,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 2:00,2021,3,7,2,61.7,154,Unhealthy,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,3/7/2021 3:00,2021,3,7,3,58.5,153,Unhealthy,57,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 4:00,2021,3,7,4,59.3,153,Unhealthy,60,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 5:00,2021,3,7,5,60.7,154,Unhealthy,62,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 6:00,2021,3,7,6,89.7,169,Unhealthy,117,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 7:00,2021,3,7,7,86.3,167,Unhealthy,83,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 8:00,2021,3,7,8,163.2,214,Very Unhealthy,239,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 9:00,2021,3,7,9,132,190,Unhealthy,101,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 10:00,2021,3,7,10,109.9,179,Unhealthy,88,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 11:00,2021,3,7,11,113.4,181,Unhealthy,117,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 12:00,2021,3,7,12,133.2,191,Unhealthy,153,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 13:00,2021,3,7,13,127.6,188,Unhealthy,122,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 14:00,2021,3,7,14,109.8,179,Unhealthy,92,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 15:00,2021,3,7,15,88.4,168,Unhealthy,67,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 16:00,2021,3,7,16,79.7,163,Unhealthy,71,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 17:00,2021,3,7,17,69.8,158,Unhealthy,60,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 18:00,2021,3,7,18,70.4,159,Unhealthy,71,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 19:00,2021,3,7,19,82.2,165,Unhealthy,94,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 20:00,2021,3,7,20,89.5,169,Unhealthy,97,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 21:00,2021,3,7,21,81.2,164,Unhealthy,73,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 22:00,2021,3,7,22,77.6,162,Unhealthy,74,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2021 23:00,2021,3,7,23,79.8,164,Unhealthy,82,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 0:00,2021,3,8,0,84.9,166,Unhealthy,90,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 1:00,2021,3,8,1,99.8,174,Unhealthy,116,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 2:00,2021,3,8,2,99.8,174,Unhealthy,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,3/8/2021 3:00,2021,3,8,3,174.1,224,Very Unhealthy,211,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 4:00,2021,3,8,4,220.9,271,Very Unhealthy,256,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 5:00,2021,3,8,5,246.6,296,Very Unhealthy,269,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 6:00,2021,3,8,6,251.4,302,Hazardous,256,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 7:00,2021,3,8,7,211.1,261,Very Unhealthy,172,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 8:00,2021,3,8,8,141.5,195,Unhealthy,73,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 9:00,2021,3,8,9,106.6,177,Unhealthy,72,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 10:00,2021,3,8,10,92.2,170,Unhealthy,78,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 11:00,2021,3,8,11,84.6,166,Unhealthy,77,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 12:00,2021,3,8,12,81.3,164,Unhealthy,78,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 13:00,2021,3,8,13,83.1,165,Unhealthy,85,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 14:00,2021,3,8,14,80.5,164,Unhealthy,78,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 15:00,2021,3,8,15,78.7,163,Unhealthy,77,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 16:00,2021,3,8,16,78.8,163,Unhealthy,79,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 17:00,2021,3,8,17,81.9,165,Unhealthy,85,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 18:00,2021,3,8,18,85.4,166,Unhealthy,89,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 19:00,2021,3,8,19,89.6,169,Unhealthy,104,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 20:00,2021,3,8,20,154.8,205,Very Unhealthy,215,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 21:00,2021,3,8,21,150.9,201,Very Unhealthy,147,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 22:00,2021,3,8,22,123.9,186,Unhealthy,97,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/8/2021 23:00,2021,3,8,23,162.5,213,Very Unhealthy,201,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 0:00,2021,3,9,0,150.7,201,Very Unhealthy,139,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 1:00,2021,3,9,1,159.3,210,Very Unhealthy,168,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 2:00,2021,3,9,2,159.4,210,Very Unhealthy,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,3/9/2021 3:00,2021,3,9,3,98.4,173,Unhealthy,68,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 4:00,2021,3,9,4,83.3,165,Unhealthy,72,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 5:00,2021,3,9,5,72.4,160,Unhealthy,63,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 6:00,2021,3,9,6,66,156,Unhealthy,60,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 7:00,2021,3,9,7,63.4,155,Unhealthy,61,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 8:00,2021,3,9,8,54.1,147,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 9:00,2021,3,9,9,50.5,138,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 10:00,2021,3,9,10,85.8,167,Unhealthy,121,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 11:00,2021,3,9,11,80.4,164,Unhealthy,75,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 12:00,2021,3,9,12,77.1,162,Unhealthy,74,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 13:00,2021,3,9,13,68,157,Unhealthy,59,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 14:00,2021,3,9,14,63.5,155,Unhealthy,59,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 15:00,2021,3,9,15,55.7,151,Unhealthy,48,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 16:00,2021,3,9,16,58.3,152,Unhealthy,61,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 17:00,2021,3,9,17,64.6,156,Unhealthy,71,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 18:00,2021,3,9,18,66.3,157,Unhealthy,68,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 19:00,2021,3,9,19,69.6,158,Unhealthy,73,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 20:00,2021,3,9,20,66.3,157,Unhealthy,63,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/9/2021 21:00,2021,3,9,21,95.6,172,Unhealthy,125,UG/M3,1 Hr,Valid
