Date;Time;Timestamp;PM2_5(ug/m3);AQI(US);AQI(CN);PM10(ug/m3);PM01(ug/m3);Outdoor AQI(US);Outdoor AQI(CN);Temperature(C);Temperature(F);Humidity(%RH);CO2(ppm);VOC(ppb)
2021/07/17;15:05:00;1626534300;42.0;117;60;98.0;42.0;61;24;29.7;85.5;85;603;-1
2021/07/17;15:10:00;1626534600;50.0;137;69;120.0;50.0;61;24;29.7;85.5;85;580;-1
2021/07/17;15:15:00;1626534900;41.0;115;58;101.0;41.0;65;27;29.7;85.5;84;573;-1
2021/07/17;15:20:00;1626535200;34.0;97;49;104.0;34.0;65;27;29.7;85.5;84;568;-1
2021/07/17;15:25:00;1626535500;92.7;170;123;176.0;96.0;65;27;29.7;85.5;84;582;-1
2021/07/17;15:30:00;1626535800;92.7;170;123;192.0;97.0;65;27;29.7;85.5;84;573;-1
2021/07/17;15:35:00;1626536100;51.0;139;71;108.0;51.0;65;27;29.7;85.4;82;539;-1
2021/07/17;15:40:00;1626536400;41.0;115;58;104.0;41.0;65;27;29.7;85.4;82;533;-1
2021/07/17;15:45:00;1626536700;27.0;82;39;59.0;27.0;65;27;29.7;85.4;82;517;-1
2021/07/17;15:50:00;1626537000;22.0;72;31;65.0;22.0;65;27;29.6;85.4;82;497;-1
2021/07/17;15:55:00;1626537300;22.0;72;31;50.0;22.0;65;27;29.6;85.3;82;485;-1
2021/07/17;16:00:00;1626537600;21.0;70;30;37.0;21.0;65;27;29.6;85.3;82;481;-1
2021/07/17;16:05:00;1626537900;27.0;82;39;68.0;26.0;65;27;29.6;85.3;84;480;-1
2021/07/17;16:10:00;1626538200;27.0;82;39;63.0;27.0;65;27;29.6;85.3;84;469;-1
2021/07/17;16:15:00;1626538500;27.0;82;39;63.0;27.0;80;37;29.6;85.3;84;467;-1
2021/07/17;16:20:00;1626538800;25.0;78;36;60.0;25.0;80;37;29.6;85.2;84;479;-1
2021/07/17;16:25:00;1626539100;26.0;80;37;62.0;26.0;80;37;29.6;85.2;84;478;-1
2021/07/17;16:30:00;1626539400;25.0;78;36;65.0;25.0;80;37;29.6;85.3;84;476;-1
2021/07/17;16:35:00;1626539700;23.0;74;33;58.0;23.0;80;37;29.6;85.2;84;471;-1
2021/07/17;16:40:00;1626540000;22.0;72;31;57.0;22.0;80;37;29.6;85.2;84;464;-1
2021/07/17;16:45:00;1626540300;20.0;68;29;43.0;20.0;80;37;29.6;85.3;84;455;-1
2021/07/17;16:50:00;1626540600;20.0;68;29;35.0;20.0;80;37;29.6;85.2;84;438;-1
2021/07/17;16:55:00;1626540900;19.0;66;27;38.0;19.0;80;37;29.5;85.1;84;422;-1
2021/07/17;17:00:00;1626541200;23.0;74;33;34.0;22.0;80;37;29.4;85.0;84;419;-1
2021/07/17;17:05:00;1626541500;20.0;68;29;30.0;20.0;80;37;29.4;84.9;85;426;-1
2021/07/17;17:10:00;1626541800;21.0;70;30;32.0;21.0;80;37;29.3;84.8;85;423;-1
2021/07/17;17:15:00;1626542100;19.0;66;27;46.0;19.0;76;34;29.3;84.8;85;430;-1
2021/07/17;17:20:00;1626542400;26.0;80;37;58.0;26.0;76;34;29.3;84.7;85;436;-1
2021/07/17;17:25:00;1626542700;27.0;82;39;43.0;27.0;76;34;29.3;84.7;86;461;-1
2021/07/17;17:30:00;1626543000;35.0;99;50;77.0;35.0;76;34;29.3;84.7;86;465;-1
2021/07/17;17:35:00;1626543300;34.0;97;49;71.0;34.0;76;34;29.3;84.8;86;488;-1
2021/07/17;17:40:00;1626543600;37.0;105;53;83.0;37.0;76;34;29.3;84.8;86;493;-1
2021/07/17;17:45:00;1626543900;41.0;115;58;76.0;41.0;76;34;29.3;84.8;85;467;-1
2021/07/17;17:50:00;1626544200;41.0;115;58;84.0;41.0;76;34;29.3;84.8;85;455;-1
2021/07/17;17:55:00;1626544500;44.0;122;62;95.0;44.0;76;34;29.3;84.8;85;450;-1
2021/07/17;18:00:00;1626544800;44.0;122;62;87.0;43.0;76;34;29.3;84.7;85;456;-1
2021/07/17;18:05:00;1626545100;50.0;137;69;122.0;49.0;76;34;29.3;84.7;85;439;-1
2021/07/17;18:10:00;1626545400;59.5;153;81;126.0;60.0;76;34;29.3;84.7;85;433;-1
2021/07/17;18:15:00;1626545700;61.3;154;83;133.0;61.0;132;66;29.3;84.7;85;434;-1
2021/07/17;18:20:00;1626546000;66.7;157;90;116.0;68.0;132;66;29.2;84.6;85;430;-1
2021/07/17;18:25:00;1626546300;68.4;158;92;154.0;70.0;132;66;29.2;84.6;85;431;-1
2021/07/17;18:30:00;1626546600;66.7;157;90;131.0;67.0;132;66;29.2;84.6;85;427;-1
2021/07/17;18:35:00;1626546900;66.7;157;90;171.0;68.0;132;66;29.2;84.6;85;434;-1
2021/07/17;18:40:00;1626547200;64.0;155;87;152.0;65.0;132;66;29.2;84.6;85;437;-1
2021/07/17;18:45:00;1626547500;65.8;156;89;210.0;67.0;132;66;29.2;84.6;86;435;-1
2021/07/17;18:50:00;1626547800;58.6;153;80;133.0;59.0;132;66;29.2;84.6;86;440;-1
2021/07/17;18:55:00;1626548100;64.0;155;87;152.0;65.0;132;66;29.2;84.6;86;441;-1
2021/07/17;19:00:00;1626548400;67.6;157;91;160.0;69.0;132;66;29.3;84.7;86;443;-1
2021/07/17;19:05:00;1626548700;73.8;160;99;197.0;76.0;132;66;29.2;84.6;86;446;-1
2021/07/17;19:10:00;1626549000;81.0;164;108;186.0;84.0;132;66;29.3;84.7;86;447;-1
2021/07/17;19:15:00;1626549300;84.6;166;113;203.0;88.0;117;59;29.3;84.7;86;448;-1
2021/07/17;19:20:00;1626549600;91.8;170;122;212.0;96.0;117;59;29.3;84.7;86;451;-1
2021/07/17;19:25:00;1626549900;97.1;172;128;228.0;102.0;117;59;29.3;84.7;86;453;-1
2021/07/17;19:30:00;1626550200;104.3;176;137;233.0;109.0;117;59;29.3;84.7;86;455;-1
2021/07/17;19:35:00;1626550500;109.7;179;144;244.0;116.0;117;59;29.3;84.7;86;455;-1
2021/07/17;19:40:00;1626550800;104.3;176;137;244.0;110.0;117;59;29.3;84.7;85;452;-1
2021/07/17;19:45:00;1626551100;101.6;175;134;281.0;107.0;117;59;29.3;84.7;85;455;-1
2021/07/17;19:50:00;1626551400;107.9;178;141;246.0;113.0;117;59;29.3;84.7;85;472;-1
2021/07/17;19:55:00;1626551700;109.7;179;144;247.0;116.0;117;59;29.2;84.6;86;494;-1
2021/07/17;20:00:00;1626552000;106.1;177;139;246.0;112.0;117;59;29.2;84.6;86;503;-1
2021/07/17;20:05:00;1626552300;94.4;171;125;200.0;99.0;117;59;29.2;84.6;86;474;-1
2021/07/17;20:10:00;1626552600;84.6;166;113;194.0;88.0;117;59;29.2;84.6;86;448;-1
2021/07/17;20:15:00;1626552900;90.9;169;120;200.0;95.0;156;89;29.3;84.8;86;444;-1
2021/07/17;20:20:00;1626553200;81.0;164;108;190.0;84.0;156;89;29.4;85.0;86;441;-1
2021/07/17;20:25:00;1626553500;80.1;164;107;179.0;83.0;156;89;29.5;85.1;86;443;-1
2021/07/17;20:30:00;1626553800;79.2;163;106;191.0;82.0;156;89;29.6;85.2;86;444;-1
2021/07/17;20:35:00;1626554100;77.4;162;104;177.0;80.0;156;89;29.7;85.4;85;441;-1
2021/07/17;20:40:00;1626554400;73.8;160;99;148.0;76.0;156;89;29.7;85.5;85;438;-1
2021/07/17;20:45:00;1626554700;74.7;161;100;159.0;76.0;156;89;29.8;85.7;85;448;-1
2021/07/17;20:50:00;1626555000;76.5;162;103;170.0;79.0;156;89;29.9;85.8;85;451;-1
2021/07/17;20:55:00;1626555300;72.9;160;97;136.0;75.0;156;89;29.9;85.9;85;448;-1
2021/07/17;21:00:00;1626555600;75.6;161;102;162.0;78.0;156;89;30.0;86.0;85;446;-1
2021/07/17;21:15:30;1626556530;67.6;157;91;140.0;68.0;156;89;30.1;86.2;84;441;-1
2021/07/17;21:30:30;1626557430;54.0;147;74;108.0;54.0;165;110;30.2;86.3;83;435;-1
2021/07/17;21:45:30;1626558330;39.0;110;56;92.0;37.0;165;110;30.1;86.2;82;438;-1
2021/07/17;22:00:30;1626559230;34.0;97;49;49.0;34.0;165;110;30.2;86.3;82;528;-1
2021/07/17;22:15:30;1626560130;35.0;99;50;84.0;35.0;165;110;30.2;86.4;82;555;-1
2021/07/17;22:30:30;1626561030;35.0;99;50;75.0;35.0;110;55;30.2;86.4;83;595;-1
2021/07/17;22:45:30;1626561930;54.0;147;74;126.0;54.0;110;55;30.0;86.0;81;519;-1
2021/07/17;23:00:30;1626562830;71.1;159;95;155.0;73.0;110;55;29.4;84.9;85;507;-1
2021/07/17;23:15:30;1626563730;72.0;160;96;138.0;74.0;110;55;29.1;84.4;87;468;-1
2021/07/17;23:30:30;1626564630;71.1;159;95;175.0;72.0;112;56;28.8;83.8;89;499;-1
2021/07/17;23:45:30;1626565530;74.7;161;100;163.0;77.0;112;56;28.8;83.8;88;471;-1
2021/07/18;00:00:30;1626566430;70.2;159;94;165.0;71.0;112;56;28.8;83.8;88;464;-1
2021/07/18;00:15:30;1626567330;68.4;158;92;162.0;70.0;112;56;28.7;83.7;88;471;-1
2021/07/18;00:30:30;1626568230;36.0;102;52;67.0;36.0;156;88;28.7;83.7;87;440;-1
2021/07/18;00:45:30;1626569130;22.0;72;31;54.0;21.0;156;88;28.6;83.6;87;438;-1
2021/07/18;01:00:30;1626570030;57.7;152;79;156.0;57.0;156;88;28.6;83.5;87;449;-1
2021/07/18;01:15:30;1626570930;66.7;157;90;193.0;68.0;156;88;28.6;83.4;87;443;-1
2021/07/18;01:30:30;1626571830;84.6;166;113;182.0;87.0;156;88;28.6;83.5;85;433;-1
2021/07/18;01:45:30;1626572730;103.4;176;136;247.0;108.0;156;88;28.6;83.4;85;433;-1
2021/07/18;02:00:30;1626573630;105.2;177;138;276.0;111.0;74;33;28.5;83.3;86;434;-1
2021/07/18;02:15:30;1626574530;62.2;154;84;145.0;63.0;74;33;28.5;83.2;85;440;-1
2021/07/18;02:30:30;1626575430;36.0;102;52;93.0;36.0;74;33;28.5;83.3;85;455;-1
2021/07/18;02:45:30;1626576330;36.0;102;52;81.0;36.0;74;33;28.5;83.2;86;462;-1
2021/07/18;03:00:30;1626577230;28.0;84;40;66.0;27.0;74;33;28.5;83.3;86;461;-1
2021/07/18;03:15:11;1626578111;26.0;80;37;44.0;26.0;74;33;28.5;83.3;86;450;-1
2021/07/18;03:30:11;1626579011;22.0;72;31;65.0;21.0;74;33;28.4;83.2;88;451;-1
2021/07/18;03:45:11;1626579911;30.0;89;43;52.0;30.0;74;33;28.6;83.4;86;453;-1
2021/07/18;04:00:11;1626580811;49.0;134;68;169.0;48.0;74;33;28.7;83.6;87;456;-1
2021/07/18;04:15:11;1626581711;44.0;122;62;95.0;43.0;74;33;28.5;83.3;88;451;-1
2021/07/18;04:30:11;1626582611;26.0;80;37;66.0;26.0;74;33;28.4;83.2;88;447;-1
2021/07/18;04:45:11;1626583511;17.0;61;24;33.0;15.0;61;24;28.4;83.1;89;447;-1
2021/07/18;05:00:11;1626584411;25.0;78;36;73.0;23.0;61;24;28.4;83.1;89;450;-1
2021/07/18;05:15:11;1626585311;23.0;74;33;55.0;22.0;61;24;28.4;83.1;89;437;-1
2021/07/18;05:30:11;1626586211;35.0;99;50;80.0;35.0;61;24;28.4;83.1;89;461;-1
2021/07/18;05:45:11;1626587111;29.0;87;41;70.0;28.0;61;24;28.4;83.1;89;436;-1
2021/07/18;06:00:11;1626588011;23.0;74;33;71.0;22.0;61;24;28.4;83.2;89;435;-1
2021/07/18;06:15:11;1626588911;23.0;74;33;59.0;22.0;61;24;28.4;83.2;89;437;-1
2021/07/18;06:30:11;1626589811;24.0;76;34;49.0;23.0;61;24;28.4;83.1;90;427;-1
2021/07/18;06:45:11;1626590711;21.0;70;30;61.0;20.0;61;24;28.4;83.1;90;428;-1
2021/07/18;07:00:11;1626591611;21.0;70;30;49.0;20.0;61;24;28.4;83.1;90;454;-1
2021/07/18;07:15:11;1626592511;24.0;76;34;75.0;23.0;0;0;28.4;83.1;90;435;-1
2021/07/18;07:30:11;1626593411;17.0;61;24;63.0;16.0;82;39;28.3;83.0;90;456;-1
2021/07/18;07:45:11;1626594311;18.0;63;26;50.0;18.0;82;39;28.5;83.2;90;438;-1
2021/07/18;08:00:10;1626595210;15.0;57;21;51.0;14.0;82;39;28.6;83.5;89;465;-1
2021/07/18;08:00:11;1626595211;14.0;55;20;53.0;13.0;82;39;28.6;83.5;89;465;-1
2021/07/18;08:00:20;1626595220;14.0;55;20;42.0;13.0;82;39;28.6;83.5;89;465;-1
2021/07/18;08:00:30;1626595230;15.0;57;21;43.0;14.0;82;39;28.6;83.5;89;465;-1
2021/07/18;08:00:40;1626595240;15.0;57;21;40.0;14.0;82;39;28.6;83.5;89;464;-1
2021/07/18;08:00:50;1626595250;14.0;55;20;39.0;13.0;82;39;28.6;83.5;89;464;-1
2021/07/18;08:01:00;1626595260;14.0;55;20;31.0;13.0;82;39;28.7;83.6;89;464;-1
2021/07/18;08:01:10;1626595270;15.0;57;21;28.0;15.0;82;39;28.7;83.6;89;464;-1
2021/07/18;08:01:20;1626595280;16.0;59;23;30.0;16.0;82;39;28.7;83.6;89;464;-1
2021/07/18;08:01:30;1626595290;17.0;61;24;38.0;17.0;82;39;28.7;83.6;89;464;-1
2021/07/18;08:01:40;1626595300;16.0;59;23;30.0;16.0;82;39;28.7;83.6;89;463;-1
2021/07/18;08:01:50;1626595310;15.0;57;21;24.0;15.0;82;39;28.7;83.6;89;463;-1
2021/07/18;08:02:00;1626595320;14.0;55;20;28.0;14.0;82;39;28.7;83.6;89;462;-1
2021/07/18;08:02:10;1626595330;13.0;53;19;30.0;12.0;82;39;28.7;83.6;89;461;-1
2021/07/18;08:02:20;1626595340;14.0;55;20;51.0;14.0;82;39;28.7;83.6;89;461;-1
2021/07/18;08:02:30;1626595350;14.0;55;20;39.0;14.0;82;39;28.7;83.6;89;461;-1
2021/07/18;08:02:40;1626595360;15.0;57;21;48.0;15.0;82;39;28.7;83.6;89;461;-1
2021/07/18;08:02:50;1626595370;13.0;53;19;34.0;12.0;82;39;28.7;83.6;89;460;-1
2021/07/18;08:03:00;1626595380;13.0;53;19;42.0;12.0;82;39;28.7;83.6;89;459;-1
2021/07/18;08:03:10;1626595390;14.0;55;20;35.0;14.0;82;39;28.7;83.6;89;459;-1
2021/07/18;08:03:20;1626595400;14.0;55;20;40.0;14.0;82;39;28.7;83.6;89;459;-1
2021/07/18;08:03:30;1626595410;14.0;55;20;40.0;14.0;82;39;28.7;83.7;89;458;-1
2021/07/18;08:03:40;1626595420;13.0;53;19;42.0;13.0;82;39;28.7;83.7;89;458;-1
2021/07/18;08:03:50;1626595430;14.0;55;20;35.0;14.0;82;39;28.7;83.7;89;456;-1
2021/07/18;08:04:00;1626595440;15.0;57;21;24.0;15.0;82;39;28.7;83.6;89;455;-1
2021/07/18;08:04:10;1626595450;16.0;59;23;26.0;16.0;82;39;28.7;83.6;89;454;-1
2021/07/18;08:04:20;1626595460;16.0;59;23;22.0;16.0;82;39;28.7;83.6;89;453;-1
2021/07/18;08:04:30;1626595470;17.0;61;24;23.0;17.0;82;39;28.7;83.6;89;453;-1
2021/07/18;08:04:40;1626595480;17.0;61;24;27.0;17.0;82;39;28.7;83.6;89;451;-1
2021/07/18;08:04:50;1626595490;16.0;59;23;30.0;15.0;82;39;28.7;83.6;89;450;-1
2021/07/18;08:05:00;1626595500;15.0;57;21;33.0;15.0;82;39;28.7;83.7;89;449;-1
2021/07/18;08:05:10;1626595510;15.0;57;21;29.0;15.0;82;39;28.7;83.7;89;449;-1
2021/07/18;08:05:20;1626595520;15.0;57;21;33.0;15.0;82;39;28.7;83.7;89;448;-1
2021/07/18;08:05:30;1626595530;15.0;57;21;37.0;15.0;82;39;28.7;83.7;89;448;-1
2021/07/18;08:05:40;1626595540;15.0;57;21;45.0;15.0;82;39;28.7;83.7;89;447;-1
2021/07/18;08:05:50;1626595550;14.0;55;20;44.0;14.0;82;39;28.7;83.7;89;447;-1
2021/07/18;08:06:00;1626595560;14.0;55;20;47.0;14.0;82;39;28.7;83.7;89;448;-1
2021/07/18;08:06:10;1626595570;15.0;57;21;37.0;15.0;82;39;28.7;83.7;89;447;-1
2021/07/18;08:06:20;1626595580;15.0;57;21;29.0;15.0;82;39;28.7;83.7;89;446;-1
2021/07/18;08:06:30;1626595590;15.0;57;21;30.0;15.0;82;39;28.7;83.7;89;445;-1
2021/07/18;08:06:40;1626595600;15.0;57;21;37.0;15.0;82;39;28.7;83.7;89;443;-1
2021/07/18;08:06:50;1626595610;15.0;57;21;49.0;15.0;82;39;28.7;83.7;89;442;-1
2021/07/18;08:07:00;1626595620;15.0;57;21;42.0;14.0;82;39;28.7;83.7;89;443;-1
2021/07/18;08:07:10;1626595630;15.0;57;21;42.0;15.0;61;24;28.7;83.7;89;442;-1
2021/07/18;08:07:20;1626595640;15.0;57;21;49.0;15.0;61;24;28.7;83.7;89;442;-1
2021/07/18;08:07:30;1626595650;13.0;53;19;51.0;13.0;61;24;28.8;83.8;89;441;-1
2021/07/18;08:07:40;1626595660;14.0;55;20;52.0;14.0;61;24;28.8;83.8;89;442;-1
2021/07/18;08:07:50;1626595670;14.0;55;20;28.0;14.0;61;24;28.8;83.8;89;443;-1
2021/07/18;08:08:00;1626595680;14.0;55;20;24.0;14.0;61;24;28.8;83.8;88;443;-1
2021/07/18;08:08:10;1626595690;14.0;55;20;32.0;14.0;61;24;28.8;83.8;88;444;-1
2021/07/18;08:08:20;1626595700;13.0;53;19;31.0;13.0;61;24;28.8;83.8;88;444;-1
2021/07/18;08:08:30;1626595710;14.0;55;20;60.0;14.0;61;24;28.8;83.8;88;443;-1
2021/07/18;08:08:40;1626595720;14.0;55;20;48.0;14.0;61;24;28.8;83.8;88;443;-1
2021/07/18;08:08:50;1626595730;15.0;57;21;58.0;15.0;61;24;28.8;83.8;88;443;-1
2021/07/18;08:09:00;1626595740;15.0;57;21;37.0;15.0;61;24;28.8;83.8;88;442;-1
2021/07/18;08:09:10;1626595750;13.0;53;19;39.0;13.0;61;24;28.8;83.8;88;440;-1
2021/07/18;08:09:20;1626595760;14.0;55;20;44.0;14.0;61;24;28.8;83.8;88;442;-1
2021/07/18;08:09:30;1626595770;13.0;53;19;39.0;12.0;61;24;28.8;83.8;88;443;-1
2021/07/18;08:09:40;1626595780;13.0;53;19;43.0;13.0;61;24;28.8;83.8;88;443;-1
2021/07/18;08:09:50;1626595790;14.0;55;20;32.0;13.0;61;24;28.8;83.8;88;444;-1
2021/07/18;08:15:00;1626596100;13.0;53;19;39.0;13.0;61;24;28.8;83.9;88;443;-1
2021/07/18;08:20:00;1626596400;13.0;53;19;34.0;12.0;61;24;28.8;83.9;88;449;-1
2021/07/18;08:25:00;1626596700;14.0;55;20;16.0;14.0;61;24;28.9;84.0;88;450;-1
2021/07/18;08:30:00;1626597000;16.0;59;23;30.0;16.0;61;24;28.9;83.9;88;450;-1
2021/07/18;08:35:00;1626597300;16.0;59;23;33.0;15.0;61;24;28.9;84.0;88;444;-1
2021/07/18;08:40:00;1626597600;15.0;57;21;41.0;15.0;61;24;28.9;84.0;88;450;-1
2021/07/18;08:45:00;1626597900;17.0;61;24;43.0;17.0;61;24;28.9;84.0;87;454;-1
2021/07/18;08:50:00;1626598200;19.0;66;27;53.0;18.0;61;24;28.9;84.0;87;435;-1
2021/07/18;08:55:00;1626598500;18.0;63;26;56.0;18.0;61;24;28.9;84.0;86;424;-1
2021/07/18;09:00:00;1626598800;18.0;63;26;63.0;18.0;61;24;28.9;84.0;86;425;-1
2021/07/18;09:05:00;1626599100;30.0;89;43;74.0;30.0;61;24;28.9;84.0;86;416;-1
2021/07/18;09:10:00;1626599400;24.0;76;34;43.0;24.0;61;24;28.9;84.0;86;425;-1
2021/07/18;09:15:00;1626599700;20.0;68;29;54.0;20.0;61;24;29.0;84.1;86;429;-1
2021/07/18;09:20:00;1626600000;19.0;66;27;46.0;19.0;80;37;29.0;84.2;86;424;-1
2021/07/18;09:25:00;1626600300;22.0;72;31;49.0;22.0;80;37;29.0;84.2;84;419;-1
2021/07/18;09:30:00;1626600600;25.0;78;36;68.0;25.0;80;37;29.0;84.3;84;424;-1
2021/07/18;09:35:00;1626600900;23.0;74;33;70.0;23.0;80;37;29.1;84.3;84;422;-1
2021/07/18;09:40:00;1626601200;24.0;76;34;71.0;24.0;80;37;29.0;84.3;86;418;-1
2021/07/18;09:45:00;1626601500;26.0;80;37;38.0;26.0;80;37;29.1;84.3;86;431;-1
2021/07/18;09:50:00;1626601800;53.0;144;73;114.0;52.0;80;37;29.1;84.3;84;428;-1
2021/07/18;09:55:00;1626602100;26.0;80;37;34.0;26.0;80;37;29.1;84.4;86;441;-1
2021/07/18;10:00:00;1626602400;23.0;74;33;42.0;23.0;80;37;29.1;84.4;84;441;-1
2021/07/18;10:05:00;1626602700;22.0;72;31;56.0;22.0;80;37;29.1;84.3;84;439;-1
2021/07/18;10:10:00;1626603000;26.0;80;37;46.0;26.0;80;37;29.1;84.4;84;449;-1
2021/07/18;10:15:00;1626603300;27.0;82;39;32.0;27.0;76;34;29.1;84.4;84;449;-1
2021/07/18;10:20:00;1626603600;26.0;80;37;42.0;26.0;76;34;29.1;84.4;83;440;-1
2021/07/18;10:25:00;1626603900;23.0;74;33;42.0;23.0;76;34;29.1;84.4;83;446;-1
2021/07/18;10:30:00;1626604200;27.0;82;39;50.0;27.0;76;34;29.1;84.4;85;441;-1
2021/07/18;10:35:00;1626604500;24.0;76;34;83.0;24.0;76;34;29.2;84.5;83;437;-1
2021/07/18;10:40:00;1626604800;29.0;87;41;53.0;29.0;76;34;29.2;84.5;83;453;-1
2021/07/18;10:45:00;1626605100;32.0;93;46;77.0;32.0;76;34;29.2;84.5;83;456;-1
2021/07/18;10:50:00;1626605400;27.0;82;39;47.0;27.0;76;34;29.2;84.6;83;436;-1
2021/07/18;10:55:00;1626605700;25.0;78;36;53.0;25.0;76;34;29.2;84.6;83;442;-1
2021/07/18;11:00:00;1626606000;27.0;82;39;43.0;27.0;76;34;29.2;84.6;82;440;-1
2021/07/18;11:05:00;1626606300;23.0;74;33;46.0;22.0;76;34;29.2;84.6;82;480;-1
2021/07/18;11:10:00;1626606600;33.0;95;47;66.0;33.0;76;34;29.2;84.6;82;443;-1
2021/07/18;11:15:00;1626606900;30.0;89;43;83.0;30.0;76;34;29.3;84.7;82;434;-1
2021/07/18;11:20:00;1626607200;29.0;87;41;62.0;29.0;76;34;29.3;84.8;81;409;-1
2021/07/18;11:25:00;1626607500;45.0;124;63;89.0;45.0;76;34;29.3;84.8;82;414;-1
2021/07/18;11:30:00;1626607800;26.0;80;37;50.0;26.0;76;34;29.4;85.0;82;426;-1
2021/07/18;11:35:00;1626608100;27.0;82;39;56.0;27.0;76;34;29.4;85.0;82;415;-1
2021/07/18;11:40:00;1626608400;31.0;91;44;61.0;31.0;76;34;29.5;85.1;82;423;-1
2021/07/18;11:45:00;1626608700;28.0;84;40;45.0;28.0;76;34;29.5;85.1;82;418;-1
2021/07/18;11:50:00;1626609000;32.0;93;46;78.0;32.0;76;34;29.5;85.2;82;442;-1
2021/07/18;11:55:00;1626609300;29.0;87;41;50.0;29.0;76;34;29.6;85.2;81;423;-1
2021/07/18;12:00:00;1626609600;28.0;84;40;45.0;28.0;76;34;29.6;85.2;81;426;-1
2021/07/18;12:05:00;1626609900;28.0;84;40;49.0;28.0;76;34;29.6;85.2;81;432;-1
2021/07/18;12:10:00;1626610200;29.0;87;41;50.0;28.0;76;34;29.6;85.3;81;436;-1
2021/07/18;12:15:00;1626610500;29.0;87;41;66.0;29.0;61;24;29.6;85.2;82;445;-1
2021/07/18;12:20:00;1626610800;30.0;89;43;51.0;30.0;61;24;29.6;85.2;82;455;-1
2021/07/18;12:25:00;1626611100;32.0;93;46;57.0;32.0;61;24;29.6;85.2;84;454;-1
2021/07/18;12:30:00;1626611400;32.0;93;46;65.0;32.0;61;24;29.6;85.2;84;455;-1
2021/07/18;12:35:00;1626611700;29.0;87;41;65.0;29.0;61;24;29.6;85.2;84;458;-1
2021/07/18;12:40:00;1626612000;34.0;97;49;68.0;34.0;61;24;29.6;85.3;84;453;-1
2021/07/18;12:45:00;1626612300;29.0;87;41;70.0;29.0;61;24;29.6;85.3;84;439;-1
2021/07/18;12:50:00;1626612600;30.0;89;43;55.0;30.0;61;24;29.6;85.2;84;462;-1
2021/07/18;12:55:00;1626612900;33.0;95;47;75.0;33.0;61;24;29.6;85.3;84;455;-1
2021/07/18;13:00:00;1626613200;31.0;91;44;60.0;31.0;61;24;29.6;85.3;84;442;-1
2021/07/18;13:05:00;1626613500;27.0;82;39;47.0;27.0;61;24;29.6;85.3;84;477;-1
2021/07/18;13:10:00;1626613800;28.0;84;40;45.0;28.0;61;24;29.6;85.2;84;505;-1
2021/07/18;13:15:00;1626614100;29.0;87;41;66.0;29.0;74;33;29.6;85.3;84;453;-1
2021/07/18;13:20:00;1626614400;29.0;87;41;62.0;29.0;74;33;29.6;85.3;84;454;-1
2021/07/18;13:25:00;1626614700;32.0;93;46;42.0;32.0;74;33;29.6;85.4;85;468;-1
2021/07/18;13:30:00;1626615000;37.0;105;53;63.0;37.0;74;33;29.7;85.5;85;481;-1
2021/07/18;13:35:00;1626615300;37.0;105;53;68.0;37.0;74;33;29.7;85.4;86;485;-1
2021/07/18;13:40:00;1626615600;38.0;107;55;69.0;38.0;74;33;29.6;85.4;86;474;-1
2021/07/18;13:45:00;1626615900;35.0;99;50;69.0;35.0;74;33;29.6;85.3;86;469;-1
2021/07/18;13:50:00;1626616200;34.0;97;49;71.0;34.0;74;33;29.6;85.2;86;459;-1
2021/07/18;13:55:00;1626616500;35.0;99;50;69.0;35.0;74;33;29.6;85.2;86;462;-1
2021/07/18;14:00:00;1626616800;30.0;89;43;71.0;30.0;74;33;29.5;85.2;86;466;-1
2021/07/18;14:05:00;1626617100;32.0;93;46;49.0;32.0;74;33;29.5;85.2;86;473;-1
2021/07/18;14:10:00;1626617400;44.0;122;62;64.0;44.0;74;33;29.5;85.1;86;479;-1
2021/07/18;14:15:00;1626617700;41.0;115;58;67.0;41.0;74;33;29.5;85.0;86;477;-1
2021/07/18;14:20:00;1626618000;37.0;105;53;55.0;36.0;78;36;29.4;85.0;87;474;-1
2021/07/18;14:25:00;1626618300;37.0;105;53;71.0;37.0;78;36;29.4;85.0;87;483;-1
2021/07/18;14:30:00;1626618600;34.0;97;49;64.0;34.0;78;36;29.4;84.8;87;506;-1
2021/07/18;14:35:00;1626618900;34.0;97;49;68.0;34.0;78;36;29.3;84.7;87;510;-1
2021/07/18;14:40:00;1626619200;31.0;91;44;64.0;31.0;78;36;29.3;84.8;87;507;-1
2021/07/18;14:45:00;1626619500;28.0;84;40;52.0;28.0;78;36;29.4;84.8;87;493;-1
2021/07/18;14:50:00;1626619800;29.0;87;41;53.0;29.0;78;36;29.4;84.8;87;476;-1
2021/07/18;14:55:00;1626620100;34.0;97;49;59.0;34.0;78;36;29.3;84.8;87;429;-1
2021/07/18;15:00:00;1626620400;33.0;95;47;46.0;33.0;78;36;29.3;84.7;87;427;-1
2021/07/18;15:05:00;1626620700;33.0;95;47;50.0;33.0;78;36;29.2;84.6;88;432;-1
2021/07/18;15:10:00;1626621000;32.0;93;46;37.0;32.0;78;36;29.2;84.6;88;435;-1
2021/07/18;15:15:00;1626621300;33.0;95;47;54.0;33.0;78;36;29.2;84.5;88;433;-1
2021/07/18;15:20:00;1626621600;33.0;95;47;66.0;33.0;78;36;29.2;84.5;88;435;-1
