Date;Time;Timestamp;PM2_5(ug/m3);AQI(US);AQI(CN);PM10(ug/m3);PM01(ug/m3);Outdoor AQI(US);Outdoor AQI(CN);Temperature(C);Temperature(F);Humidity(%RH);CO2(ppm);VOC(ppb)
2021/06/04;19:28:40;1622834920;44.0;122;62;93.0;44.0;99;50;29.9;85.8;83;608;-1
2021/06/04;19:33:40;1622835220;48.0;132;67;77.0;48.0;99;50;29.9;85.9;83;615;-1
2021/06/04;19:38:40;1622835520;51.0;139;71;98.0;51.0;99;50;29.9;85.9;83;617;-1
2021/06/04;19:43:40;1622835820;55.0;149;76;115.0;54.0;99;50;30.0;85.9;83;616;-1
2021/06/04;19:43:47;1622835827;54.0;147;74;110.0;54.0;99;50;30.0;85.9;83;616;-1
2021/06/04;19:43:57;1622835837;55.0;149;76;95.0;54.0;99;50;30.0;85.9;83;616;-1
2021/06/04;19:44:07;1622835847;55.0;149;76;99.0;55.0;99;50;30.0;85.9;83;615;-1
2021/06/04;19:44:17;1622835857;54.0;147;74;98.0;54.0;99;50;30.0;86.0;83;614;-1
2021/06/04;19:44:27;1622835867;52.0;142;72;104.0;52.0;99;50;30.0;86.0;83;614;-1
2021/06/04;19:44:37;1622835877;53.0;144;73;105.0;53.0;99;50;30.0;86.0;83;614;-1
2021/06/04;19:44:47;1622835887;53.0;144;73;105.0;52.0;99;50;30.0;85.9;83;613;-1
2021/06/04;19:44:57;1622835897;55.0;149;76;100.0;55.0;99;50;30.0;85.9;83;613;-1
2021/06/04;19:45:07;1622835907;54.0;147;74;115.0;54.0;99;50;30.0;85.9;83;611;-1
2021/06/04;19:45:17;1622835917;54.0;147;74;132.0;54.0;99;50;30.0;85.9;83;610;-1
2021/06/04;19:45:27;1622835927;54.0;147;74;140.0;54.0;99;50;30.0;85.9;83;610;-1
2021/06/04;19:45:37;1622835937;54.0;147;74;111.0;54.0;99;50;30.0;85.9;83;610;-1
2021/06/04;19:45:47;1622835947;55.0;149;76;96.0;54.0;99;50;30.0;86.0;83;610;-1
2021/06/04;19:45:57;1622835957;53.0;144;73;90.0;53.0;99;50;30.0;86.0;83;610;-1
2021/06/04;19:46:07;1622835967;51.0;139;71;100.0;51.0;99;50;30.0;86.0;83;609;-1
2021/06/04;19:46:17;1622835977;49.0;134;68;101.0;49.0;99;50;30.0;85.9;83;610;-1
2021/06/04;19:46:27;1622835987;50.0;137;69;111.0;49.0;99;50;30.0;85.9;83;611;-1
2021/06/04;19:46:37;1622835997;51.0;139;71;104.0;51.0;99;50;30.0;85.9;83;612;-1
2021/06/04;19:46:47;1622836007;51.0;139;71;107.0;51.0;99;50;30.0;85.9;83;614;-1
2021/06/04;19:46:57;1622836017;52.0;142;72;102.0;52.0;99;50;30.0;85.9;83;616;-1
2021/06/04;19:47:07;1622836027;52.0;142;72;102.0;51.0;99;50;30.0;85.9;83;619;-1
2021/06/04;19:47:17;1622836037;52.0;142;72;109.0;52.0;99;50;30.0;86.0;83;620;-1
2021/06/04;19:47:27;1622836047;52.0;142;72;102.0;52.0;99;50;30.0;86.0;83;622;-1
2021/06/04;19:47:37;1622836057;52.0;142;72;102.0;52.0;99;50;30.0;86.0;83;624;-1
2021/06/04;19:47:47;1622836067;54.0;147;74;95.0;53.0;99;50;30.0;86.0;83;625;-1
2021/06/04;19:47:57;1622836077;55.0;149;76;101.0;55.0;99;50;30.0;86.0;83;625;-1
2021/06/04;19:48:07;1622836087;55.0;149;76;109.0;55.0;99;50;30.0;86.0;83;624;-1
2021/06/04;19:48:17;1622836097;55.0;149;76;119.0;55.0;99;50;30.0;86.0;83;623;-1
2021/06/04;19:48:27;1622836107;53.0;144;73;116.0;53.0;99;50;30.0;86.0;83;622;-1
2021/06/04;19:48:37;1622836117;54.0;147;74;134.0;54.0;99;50;30.0;86.0;83;621;-1
2021/06/04;19:48:47;1622836127;53.0;144;73;116.0;53.0;99;50;30.0;86.0;83;621;-1
2021/06/04;19:48:57;1622836137;52.0;142;72;110.0;51.0;99;50;30.0;86.0;83;621;-1
2021/06/04;19:49:07;1622836147;52.0;142;72;106.0;52.0;99;50;30.0;86.0;83;621;-1
2021/06/04;19:49:17;1622836157;52.0;142;72;128.0;52.0;99;50;30.0;86.0;83;621;-1
2021/06/04;19:49:27;1622836167;51.0;139;71;121.0;51.0;99;50;30.0;86.0;83;621;-1
2021/06/04;19:49:37;1622836177;52.0;142;72;123.0;52.0;99;50;30.0;86.0;83;622;-1
2021/06/04;19:49:47;1622836187;52.0;142;72;110.0;51.0;99;50;30.0;86.1;83;624;-1
2021/06/04;19:49:57;1622836197;53.0;144;73;108.0;53.0;99;50;30.0;86.1;83;624;-1
2021/06/04;19:50:07;1622836207;54.0;147;74;113.0;54.0;99;50;30.0;86.1;83;625;-1
2021/06/04;19:50:17;1622836217;55.9;151;77;128.0;56.0;99;50;30.0;86.1;83;624;-1
2021/06/04;19:50:27;1622836227;56.8;152;78;129.0;56.0;99;50;30.0;86.1;83;624;-1
2021/06/04;19:50:37;1622836237;56.8;152;78;134.0;57.0;99;50;30.0;86.1;83;624;-1
2021/06/04;19:50:47;1622836247;54.0;147;74;109.0;54.0;99;50;30.0;86.1;83;623;-1
2021/06/04;19:50:57;1622836257;53.0;144;73;112.0;53.0;99;50;30.0;86.1;83;622;-1
2021/06/04;19:51:07;1622836267;52.0;142;72;94.0;51.0;99;50;30.0;86.1;83;622;-1
2021/06/04;19:51:17;1622836277;50.0;137;69;95.0;50.0;99;50;30.0;86.1;83;622;-1
2021/06/04;19:51:27;1622836287;50.0;137;69;95.0;50.0;99;50;30.0;86.1;83;621;-1
2021/06/04;19:51:37;1622836297;51.0;139;71;97.0;51.0;99;50;30.0;86.1;83;622;-1
2021/06/04;19:51:47;1622836307;55.0;149;76;98.0;54.0;99;50;30.1;86.1;83;622;-1
2021/06/04;19:51:57;1622836317;53.0;144;73;105.0;53.0;99;50;30.1;86.1;83;622;-1
2021/06/04;19:52:07;1622836327;50.0;137;69;104.0;50.0;99;50;30.1;86.1;83;621;-1
2021/06/04;19:52:17;1622836337;50.0;137;69;101.0;50.0;99;50;30.1;86.1;83;620;-1
2021/06/04;19:52:27;1622836347;50.0;137;69;101.0;49.0;99;50;30.1;86.1;83;620;-1
2021/06/04;19:52:37;1622836357;50.0;137;69;108.0;50.0;99;50;30.1;86.1;83;620;-1
2021/06/04;19:52:47;1622836367;50.0;137;69;117.0;50.0;99;50;30.1;86.1;83;619;-1
2021/06/04;19:52:57;1622836377;52.0;142;72;124.0;52.0;99;50;30.1;86.1;83;619;-1
2021/06/04;19:53:07;1622836387;53.0;144;73;130.0;53.0;99;50;30.1;86.1;83;618;-1
2021/06/04;19:53:17;1622836397;53.0;144;73;117.0;53.0;99;50;30.1;86.1;83;617;-1
2021/06/04;19:53:27;1622836407;53.0;144;73;112.0;52.0;99;50;30.1;86.1;83;615;-1
2021/06/04;19:53:37;1622836417;51.0;139;71;93.0;51.0;99;50;30.1;86.1;83;614;-1
2021/06/04;19:58:47;1622836727;51.0;139;71;116.0;51.0;99;50;30.0;85.9;83;620;-1
2021/06/04;20:03:47;1622837027;292.6;343;343;532.0;319.0;99;50;30.0;86.0;83;642;-1
2021/06/04;20:08:47;1622837327;48.0;132;67;103.0;48.0;99;50;30.0;86.0;83;631;-1
2021/06/04;20:13:47;1622837627;56.8;152;78;168.0;56.0;107;54;30.0;86.1;84;629;-1
2021/06/04;20:18:47;1622837927;56.8;152;78;110.0;57.0;107;54;30.0;86.1;84;634;-1
2021/06/04;20:23:47;1622838227;72.0;160;96;127.0;74.0;107;54;30.0;86.1;84;620;-1
2021/06/04;20:28:47;1622838527;73.8;160;99;158.0;76.0;107;54;30.1;86.1;84;635;-1
2021/06/04;20:33:47;1622838827;71.1;159;95;167.0;73.0;107;54;30.0;86.1;84;525;-1
2021/06/04;20:38:47;1622839127;55.0;149;76;132.0;55.0;107;54;30.0;86.0;83;459;-1
2021/06/04;20:43:47;1622839427;48.0;132;67;111.0;48.0;107;54;30.0;85.9;83;457;-1
2021/06/04;20:48:47;1622839727;47.0;129;66;72.0;46.0;107;54;29.9;85.8;83;441;-1
2021/06/04;20:53:47;1622840027;45.0;124;63;94.0;45.0;107;54;29.8;85.6;84;454;-1
2021/06/04;20:58:47;1622840327;43.0;119;61;96.0;43.0;107;54;29.8;85.6;85;542;-1
2021/06/04;21:15:30;1622841330;887.9;756;756;1643.0;984.0;107;54;29.8;85.7;86;577;-1
2021/06/04;21:30:30;1622842230;75.6;161;102;542.0;78.0;170;121;29.8;85.7;86;619;-1
2021/06/04;21:45:30;1622843130;52.0;142;72;121.0;52.0;170;121;29.8;85.7;85;525;-1
2021/06/04;22:00:30;1622844030;62.2;154;84;125.0;63.0;170;121;29.5;85.1;85;435;-1
2021/06/04;22:15:30;1622844930;48.0;132;67;59.0;47.0;170;121;29.4;84.9;83;493;-1
2021/06/04;22:30:30;1622845830;34.0;97;49;43.0;33.0;163;105;29.3;84.8;83;466;-1
2021/06/04;22:45:30;1622846730;38.0;107;55;83.0;38.0;163;105;29.3;84.7;82;465;-1
2021/06/04;23:00:30;1622847630;35.0;99;50;67.0;34.0;163;105;29.2;84.6;82;457;-1
2021/06/04;23:15:30;1622848530;32.0;93;46;60.0;32.0;163;105;29.2;84.5;81;453;-1
2021/06/04;23:30:30;1622849430;36.0;102;52;68.0;35.0;163;105;29.2;84.5;80;454;-1
2021/06/04;23:45:30;1622850330;44.0;122;62;69.0;43.0;163;105;29.1;84.3;80;443;-1
2021/06/05;00:00:30;1622851230;32.0;93;46;63.0;32.0;163;105;29.0;84.3;81;457;-1
2021/06/05;00:15:30;1622852130;34.0;97;49;89.0;34.0;163;105;29.0;84.2;81;451;-1
2021/06/05;00:30:30;1622853030;38.0;107;55;104.0;38.0;86;41;28.9;84.1;82;455;-1
2021/06/05;00:45:30;1622853930;40.0;112;57;64.0;40.0;86;41;29.0;84.2;82;459;-1
2021/06/05;01:00:30;1622854830;32.0;93;46;71.0;32.0;86;41;28.9;84.0;83;455;-1
2021/06/05;01:15:30;1622855730;36.0;102;52;79.0;35.0;86;41;28.9;84.1;83;462;-1
2021/06/05;01:30:30;1622856630;36.0;102;52;67.0;35.0;84;40;28.9;84.0;84;433;-1
2021/06/05;01:45:30;1622857530;39.0;110;56;93.0;38.0;84;40;28.7;83.7;85;460;-1
2021/06/05;02:00:30;1622858430;39.0;110;56;86.0;39.0;84;40;28.8;83.8;85;463;-1
2021/06/05;02:15:30;1622859330;48.0;132;67;73.0;48.0;84;40;28.8;83.8;85;463;-1
2021/06/05;02:30:30;1622860230;54.0;147;74;66.0;54.0;84;40;28.8;83.9;86;460;-1
2021/06/05;02:45:30;1622861130;43.0;119;61;72.0;43.0;84;40;28.9;83.9;87;458;-1
2021/06/05;03:00:30;1622862030;48.0;132;67;77.0;48.0;84;40;28.7;83.7;87;434;-1
2021/06/05;03:15:30;1622862930;56.8;152;78;117.0;57.0;84;40;28.6;83.6;88;440;-1
2021/06/05;03:30:30;1622863830;55.0;149;76;112.0;55.0;84;40;28.6;83.5;89;427;-1
2021/06/05;03:45:30;1622864730;55.9;151;77;82.0;56.0;84;40;28.7;83.6;89;459;-1
2021/06/05;04:00:30;1622865630;60.4;154;82;99.0;61.0;84;40;28.7;83.6;89;468;-1
2021/06/05;04:15:30;1622866530;63.1;155;85;110.0;63.0;84;40;28.7;83.6;89;457;-1
2021/06/05;04:19:51;1622866791;52.0;142;72;89.0;49.0;88;43;28.7;83.7;89;455;-1
2021/06/05;04:20:01;1622866801;56.8;152;78;98.0;56.0;88;43;28.7;83.7;89;455;-1
2021/06/05;04:20:11;1622866811;61.3;154;83;104.0;61.0;88;43;28.7;83.7;89;455;-1
2021/06/05;04:20:21;1622866821;62.2;154;84;105.0;62.0;88;43;28.7;83.7;89;454;-1
2021/06/05;04:20:31;1622866831;64.0;155;87;104.0;65.0;88;43;28.7;83.7;89;454;-1
2021/06/05;04:20:41;1622866841;62.2;154;84;110.0;63.0;88;43;28.7;83.7;89;454;-1
2021/06/05;04:20:51;1622866851;63.1;155;85;112.0;64.0;88;43;28.7;83.7;89;454;-1
2021/06/05;04:21:01;1622866861;64.0;155;87;113.0;65.0;88;43;28.7;83.7;89;454;-1
2021/06/05;04:21:11;1622866871;64.9;156;88;99.0;66.0;88;43;28.7;83.7;89;454;-1
2021/06/05;04:21:21;1622866881;62.2;154;84;96.0;63.0;88;43;28.7;83.7;89;454;-1
2021/06/05;04:21:31;1622866891;259.4;310;310;426.0;255.0;88;43;28.7;83.7;89;456;-1
2021/06/05;04:21:41;1622866901;942.6;792;792;1431.0;1045.0;88;43;28.7;83.7;89;456;-1
2021/06/05;04:21:51;1622866911;315.0;365;365;521.0;344.0;88;43;28.7;83.7;89;456;-1
2021/06/05;04:22:01;1622866921;281.8;332;332;473.0;308.0;88;43;28.7;83.7;89;456;-1
2021/06/05;04:22:11;1622866931;104.3;176;137;148.0;110.0;88;43;28.7;83.7;89;457;-1
2021/06/05;04:22:21;1622866941;92.7;170;123;160.0;97.0;88;43;28.7;83.7;89;459;-1
2021/06/05;04:22:31;1622866951;80.1;164;107;168.0;83.0;88;43;28.7;83.7;89;462;-1
2021/06/05;04:22:41;1622866961;72.9;160;97;150.0;75.0;88;43;28.7;83.7;89;460;-1
2021/06/05;04:22:51;1622866971;70.2;159;94;132.0;72.0;88;43;28.7;83.7;89;460;-1
2021/06/05;04:23:01;1622866981;71.1;159;95;136.0;73.0;88;43;28.7;83.7;89;460;-1
2021/06/05;04:23:11;1622866991;68.4;158;92;136.0;70.0;88;43;28.7;83.7;89;459;-1
2021/06/05;04:23:21;1622867001;68.4;158;92;145.0;69.0;88;43;28.7;83.7;89;457;-1
2021/06/05;04:23:31;1622867011;64.9;156;88;132.0;66.0;88;43;28.8;83.8;89;456;-1
2021/06/05;04:23:41;1622867021;64.9;156;88;125.0;65.0;88;43;28.8;83.8;89;456;-1
2021/06/05;04:23:51;1622867031;64.0;155;87;124.0;65.0;88;43;28.8;83.8;89;455;-1
2021/06/05;04:24:01;1622867041;64.0;155;87;136.0;64.0;88;43;28.8;83.8;89;455;-1
2021/06/05;04:24:11;1622867051;64.0;155;87;128.0;65.0;88;43;28.8;83.8;89;454;-1
2021/06/05;04:24:21;1622867061;67.6;157;91;132.0;68.0;88;43;28.8;83.8;89;454;-1
2021/06/05;04:24:31;1622867071;68.4;158;92;118.0;70.0;88;43;28.8;83.8;89;454;-1
2021/06/05;04:24:41;1622867081;65.8;156;89;130.0;67.0;88;43;28.8;83.8;89;455;-1
2021/06/05;04:24:51;1622867091;64.9;156;88;121.0;66.0;88;43;28.8;83.8;89;455;-1
2021/06/05;04:25:01;1622867101;65.8;156;89;139.0;67.0;88;43;28.8;83.8;89;455;-1
2021/06/05;04:25:11;1622867111;66.7;157;90;140.0;67.0;88;43;28.8;83.8;89;455;-1
2021/06/05;04:25:21;1622867121;63.1;155;85;135.0;64.0;88;43;28.8;83.8;89;455;-1
2021/06/05;04:25:31;1622867131;60.4;154;82;108.0;61.0;88;43;28.8;83.8;89;455;-1
2021/06/05;04:25:41;1622867141;61.3;154;83;101.0;61.0;88;43;28.8;83.8;89;456;-1
2021/06/05;04:25:51;1622867151;63.1;155;85;103.0;64.0;88;43;28.8;83.8;89;457;-1
2021/06/05;04:26:01;1622867161;64.0;155;87;117.0;65.0;88;43;28.8;83.8;89;458;-1
2021/06/05;04:26:11;1622867171;64.0;155;87;108.0;65.0;88;43;28.8;83.8;89;458;-1
2021/06/05;04:26:21;1622867181;64.0;155;87;120.0;64.0;88;43;28.8;83.8;89;460;-1
2021/06/05;04:26:31;1622867191;65.8;156;89;131.0;67.0;88;43;28.8;83.8;89;464;-1
2021/06/05;04:26:41;1622867201;66.7;157;90;124.0;68.0;88;43;28.8;83.8;89;464;-1
2021/06/05;04:26:51;1622867211;64.9;156;88;118.0;66.0;88;43;28.8;83.8;89;464;-1
2021/06/05;04:27:01;1622867221;64.0;155;87;113.0;64.0;88;43;28.8;83.8;89;463;-1
2021/06/05;04:27:11;1622867231;64.9;156;88;126.0;66.0;88;43;28.8;83.8;89;463;-1
2021/06/05;04:27:21;1622867241;67.6;157;91;130.0;68.0;88;43;28.8;83.8;89;463;-1
2021/06/05;04:27:31;1622867251;66.7;157;90;124.0;68.0;88;43;28.8;83.8;89;464;-1
2021/06/05;04:27:41;1622867261;64.0;155;87;125.0;65.0;88;43;28.8;83.8;89;463;-1
2021/06/05;04:27:51;1622867271;64.0;155;87;117.0;65.0;88;43;28.8;83.8;89;463;-1
2021/06/05;04:28:01;1622867281;65.8;156;89;139.0;67.0;88;43;28.8;83.8;89;462;-1
2021/06/05;04:28:11;1622867291;67.6;157;91;133.0;68.0;88;43;28.8;83.8;89;461;-1
2021/06/05;04:28:21;1622867301;66.7;157;90;148.0;68.0;88;43;28.8;83.8;89;462;-1
2021/06/05;04:28:31;1622867311;64.9;156;88;121.0;66.0;88;43;28.8;83.8;89;462;-1
2021/06/05;04:28:41;1622867321;64.0;155;87;114.0;65.0;88;43;28.8;83.8;89;463;-1
2021/06/05;04:28:51;1622867331;64.0;155;87;96.0;65.0;88;43;28.8;83.8;89;465;-1
2021/06/05;04:29:01;1622867341;65.8;156;89;104.0;67.0;88;43;28.8;83.8;89;466;-1
2021/06/05;04:29:11;1622867351;65.8;156;89;104.0;67.0;88;43;28.8;83.8;89;466;-1
2021/06/05;04:29:21;1622867361;65.8;156;89;116.0;67.0;88;43;28.8;83.8;89;468;-1
2021/06/05;04:29:31;1622867371;66.7;157;90;121.0;68.0;88;43;28.8;83.8;89;467;-1
2021/06/05;04:29:41;1622867381;64.9;156;88;134.0;66.0;88;43;28.8;83.8;89;468;-1
2021/06/05;04:29:51;1622867391;65.8;156;89;123.0;67.0;88;43;28.8;83.8;89;467;-1
2021/06/05;04:34:54;1622867694;71.1;159;95;124.0;72.0;88;43;28.8;83.8;88;461;-1
2021/06/05;04:39:54;1622867994;72.0;160;96;125.0;74.0;88;43;28.8;83.8;89;454;-1
2021/06/05;04:44:54;1622868294;68.4;158;92;123.0;70.0;88;43;28.8;83.8;89;461;-1
2021/06/05;04:49:54;1622868594;66.7;157;90;133.0;68.0;88;43;28.8;83.8;89;466;-1
2021/06/05;04:54:54;1622868894;65.8;156;89;117.0;67.0;88;43;28.8;83.8;89;466;-1
2021/06/05;04:59:54;1622869194;244.2;294;294;409.0;266.0;88;43;28.8;83.8;89;466;-1
2021/06/05;05:04:54;1622869494;451.3;468;468;586.0;497.0;88;43;28.8;83.9;89;464;-1
2021/06/05;05:09:54;1622869794;71.1;159;95;121.0;72.0;88;43;28.8;83.8;89;463;-1
2021/06/05;05:14:54;1622870094;65.8;156;89;117.0;67.0;95;47;28.8;83.8;89;463;-1
2021/06/05;05:19:54;1622870394;62.2;154;84;116.0;62.0;95;47;28.8;83.8;89;469;-1
2021/06/05;05:24:54;1622870694;67.6;157;91;142.0;68.0;95;47;28.8;83.9;89;457;-1
2021/06/05;05:29:54;1622870994;70.2;159;94;122.0;72.0;95;47;28.7;83.7;90;444;-1
2021/06/05;05:34:54;1622871294;63.1;155;85;115.0;64.0;95;47;28.6;83.5;90;451;-1
2021/06/05;05:39:54;1622871594;64.0;155;87;110.0;65.0;95;47;28.7;83.7;90;472;-1
2021/06/05;05:44:54;1622871894;72.0;160;96;174.0;74.0;95;47;28.7;83.7;90;456;-1
2021/06/05;05:49:54;1622872194;61.3;154;83;114.0;62.0;95;47;28.7;83.7;90;494;-1
2021/06/05;05:54:54;1622872494;57.7;152;79;98.0;58.0;95;47;28.8;83.9;90;545;-1
2021/06/05;05:59:54;1622872794;56.8;152;78;78.0;56.0;95;47;28.9;84.0;90;545;-1
2021/06/05;06:04:54;1622873094;56.8;152;78;93.0;57.0;95;47;28.9;84.0;90;568;-1
2021/06/05;06:09:54;1622873394;55.9;151;77;89.0;56.0;95;47;29.0;84.1;89;556;-1
2021/06/05;06:14:54;1622873694;56.8;152;78;109.0;57.0;110;55;29.0;84.2;89;565;-1
2021/06/05;06:19:54;1622873994;54.0;147;74;94.0;54.0;110;55;29.1;84.3;89;554;-1
2021/06/05;06:24:54;1622874294;55.0;149;76;116.0;55.0;110;55;29.1;84.4;89;551;-1
2021/06/05;06:29:54;1622874594;50.0;137;69;71.0;50.0;110;55;29.1;84.4;89;547;-1
2021/06/05;06:34:55;1622874895;53.0;144;73;74.0;53.0;110;55;29.2;84.5;88;548;-1
2021/06/05;06:39:55;1622875195;51.0;139;71;87.0;51.0;110;55;29.2;84.5;88;536;-1
2021/06/05;06:44:55;1622875495;52.0;142;72;68.0;51.0;110;55;29.2;84.6;88;534;-1
2021/06/05;06:49:55;1622875795;52.0;142;72;80.0;52.0;110;55;29.2;84.6;88;545;-1
2021/06/05;06:54:55;1622876095;48.0;132;67;87.0;47.0;110;55;29.2;84.6;88;556;-1
2021/06/05;06:59:55;1622876395;48.0;132;67;84.0;47.0;110;55;29.3;84.7;88;554;-1
2021/06/05;07:04:55;1622876695;44.0;122;62;76.0;44.0;110;55;29.2;84.6;87;550;-1
2021/06/05;07:09:55;1622876995;40.0;112;57;59.0;40.0;110;55;29.2;84.6;87;555;-1
2021/06/05;07:14:55;1622877295;31.0;91;44;60.0;31.0;88;43;29.2;84.6;86;557;-1
2021/06/05;07:19:55;1622877595;27.0;82;39;47.0;27.0;88;43;29.2;84.6;86;560;-1
2021/06/05;07:24:55;1622877895;26.0;80;37;42.0;26.0;88;43;29.2;84.5;86;578;-1
2021/06/05;07:29:55;1622878195;22.0;72;31;33.0;22.0;88;43;29.1;84.4;84;577;-1
2021/06/05;07:34:55;1622878495;20.0;68;29;30.0;20.0;88;43;29.1;84.5;85;577;-1
2021/06/05;07:39:55;1622878795;24.0;76;34;55.0;23.0;88;43;29.1;84.4;83;569;-1
2021/06/05;07:44:55;1622879095;26.0;80;37;37.0;26.0;88;43;29.1;84.3;82;542;-1
2021/06/05;07:49:55;1622879395;23.0;74;33;50.0;23.0;88;43;29.1;84.3;82;533;-1
2021/06/05;07:54:55;1622879695;24.0;76;34;43.0;24.0;88;43;29.0;84.3;82;533;-1
2021/06/05;07:59:55;1622879995;24.0;76;34;47.0;24.0;88;43;29.0;84.2;82;535;-1
2021/06/05;08:04:55;1622880295;26.0;80;37;42.0;26.0;88;43;29.0;84.2;82;544;-1
2021/06/05;08:09:55;1622880595;26.0;80;37;54.0;26.0;88;43;29.0;84.2;82;555;-1
2021/06/05;08:14:55;1622880895;25.0;78;36;36.0;25.0;88;43;29.0;84.2;82;543;-1
2021/06/05;08:19:55;1622881195;29.0;87;41;41.0;29.0;88;43;28.9;84.1;81;523;-1
2021/06/05;08:24:55;1622881495;28.0;84;40;60.0;28.0;88;43;28.9;84.0;80;496;-1
2021/06/05;08:29:55;1622881795;34.0;97;49;67.0;34.0;88;43;28.8;83.8;80;483;-1
2021/06/05;08:34:55;1622882095;31.0;91;44;63.0;31.0;88;43;28.8;83.8;80;483;-1
2021/06/05;08:39:55;1622882395;30.0;89;43;58.0;30.0;88;43;28.7;83.7;78;483;-1
2021/06/05;08:44:55;1622882695;28.0;84;40;36.0;28.0;88;43;28.7;83.7;78;483;-1
2021/06/05;08:49:55;1622882995;28.0;84;40;39.0;28.0;88;43;28.7;83.6;78;488;-1
2021/06/05;08:54:55;1622883295;30.0;89;43;85.0;30.0;88;43;28.7;83.6;80;498;-1
2021/06/05;08:59:55;1622883595;27.0;82;39;46.0;26.0;88;43;28.7;83.6;80;504;-1
2021/06/05;09:04:55;1622883895;25.0;78;36;44.0;24.0;88;43;28.7;83.7;80;512;-1
2021/06/05;09:09:55;1622884195;30.0;89;43;42.0;30.0;88;43;28.7;83.7;80;534;-1
2021/06/05;09:14:55;1622884495;33.0;95;47;42.0;33.0;88;43;28.7;83.7;80;543;-1
2021/06/05;09:19:55;1622884795;31.0;91;44;66.0;31.0;88;43;28.7;83.7;81;553;-1
2021/06/05;09:24:55;1622885095;32.0;93;46;56.0;32.0;88;43;28.7;83.7;81;566;-1
2021/06/05;09:29:55;1622885395;31.0;91;44;43.0;31.0;88;43;28.8;83.8;81;578;-1
2021/06/05;09:34:55;1622885695;35.0;99;50;59.0;35.0;88;43;28.8;83.8;81;585;-1
2021/06/05;09:39:55;1622885995;35.0;99;50;48.0;35.0;88;43;28.8;83.8;82;588;-1
2021/06/05;09:44:55;1622886295;37.0;105;53;82.0;37.0;88;43;28.8;83.8;82;589;-1
2021/06/05;09:49:55;1622886595;40.0;112;57;82.0;40.0;88;43;28.8;83.8;82;583;-1
2021/06/05;09:54:55;1622886895;37.0;105;53;78.0;37.0;88;43;28.8;83.8;82;583;-1
2021/06/05;09:59:55;1622887195;41.0;115;58;78.0;41.0;88;43;28.8;83.9;82;586;-1
2021/06/05;10:04:55;1622887495;41.0;115;58;66.0;41.0;88;43;28.8;83.9;82;592;-1
2021/06/05;10:09:55;1622887795;39.0;110;56;60.0;39.0;88;43;28.8;83.9;82;598;-1
2021/06/05;10:14:55;1622888095;44.0;122;62;90.0;44.0;88;43;28.9;84.0;82;594;-1
2021/06/05;10:19:55;1622888395;42.0;117;60;64.0;42.0;88;43;28.8;83.9;82;588;-1
2021/06/05;10:24:55;1622888695;45.0;124;63;123.0;44.0;88;43;28.8;83.9;83;588;-1
2021/06/05;10:29:55;1622888995;45.0;124;63;68.0;45.0;88;43;28.9;84.0;83;568;-1
2021/06/05;10:34:55;1622889295;46.0;127;64;85.0;46.0;88;43;28.9;84.0;83;531;-1
2021/06/05;10:39:55;1622889595;46.0;127;64;81.0;45.0;88;43;28.9;83.9;82;494;-1
2021/06/05;10:44:55;1622889895;50.0;137;69;78.0;50.0;88;43;28.8;83.9;83;479;-1
2021/06/05;10:49:55;1622890195;48.0;132;67;104.0;47.0;88;43;28.8;83.9;83;476;-1
2021/06/05;10:54:55;1622890495;46.0;127;64;78.0;46.0;88;43;28.8;83.9;83;469;-1
2021/06/05;10:59:55;1622890795;45.0;124;63;92.0;44.0;88;43;28.8;83.8;83;460;-1
2021/06/05;11:04:55;1622891095;46.0;127;64;97.0;46.0;0;0;28.8;83.8;83;450;-1
2021/06/05;11:09:55;1622891395;47.0;129;66;106.0;47.0;0;0;28.8;83.8;82;450;-1
2021/06/05;11:14:55;1622891695;48.0;132;67;92.0;48.0;0;0;28.8;83.9;82;454;-1
2021/06/05;11:19:55;1622891995;57.7;152;79;123.0;58.0;0;0;28.8;83.9;82;453;-1
2021/06/05;11:24:55;1622892295;65.8;156;89;130.0;67.0;0;0;28.9;84.0;82;461;-1
2021/06/05;11:29:55;1622892595;69.3;158;93;135.0;71.0;0;0;28.9;84.0;82;457;-1
2021/06/05;11:34:55;1622892895;90.0;169;119;206.0;94.0;0;0;28.9;84.1;83;474;-1
2021/06/05;11:39:55;1622893195;99.8;174;131;167.0;105.0;0;0;28.9;84.0;83;503;-1
2021/06/05;11:44:55;1622893495;91.8;170;122;227.0;95.0;0;0;29.0;84.2;83;530;-1
2021/06/05;11:49:55;1622893795;98.9;173;130;209.0;103.0;0;0;29.0;84.2;83;503;-1
2021/06/05;11:54:55;1622894095;108.8;179;142;190.0;115.0;0;0;29.0;84.2;84;474;-1
2021/06/05;11:59:55;1622894395;102.5;175;135;211.0;108.0;0;0;29.0;84.3;84;495;-1
2021/06/05;12:04:55;1622894695;98.0;173;129;236.0;102.0;0;0;29.1;84.4;84;522;-1
2021/06/05;12:09:55;1622894995;96.2;172;127;172.0;99.0;0;0;29.2;84.5;85;536;-1
2021/06/05;12:14:55;1622895295;92.7;170;123;206.0;96.0;0;0;29.2;84.6;85;548;-1
2021/06/05;12:19:55;1622895595;90.9;169;120;209.0;95.0;0;0;29.2;84.6;85;546;-1
